pair,kind,named_dichotomy,carrier,input_type,target,metric,layer,value,corroboration_only,unit_of_analysis,reporting_order,statement,note
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,reason,cosine_M_frameterm,0,0.064471,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 0, cosine_M_frameterm(reason) = 0.0645 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,midpoint_t,0,0.532969,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 0, midpoint_t(morality) = 0.5330 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,remainder_ratio,0,1.222994,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 0, remainder_ratio(morality) = 1.2230 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_MA,0,-0.08201,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 0, cosine_MA(morality) = -0.0820 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_MB,0,-0.014736,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 0, cosine_MB(morality) = -0.0147 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_M_frameterm,0,1.0,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 0, cosine_M_frameterm(morality) = 1.0000 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,pole_pair,good|bad,cosine_AB,1,0.542412,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_AB(good|bad) = 0.5424 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_A_frameterm,1,0.290964,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_A_frameterm(morality) = 0.2910 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,frame_term,morality,cosine_B_frameterm,1,0.302873,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_B_frameterm(morality) = 0.3029 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,neutral,midpoint_t,1,0.494903,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(neutral) = 0.4949 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,neutral,remainder_ratio,1,1.228015,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(neutral) = 1.2280 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,neutral,cosine_MA,1,0.230355,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(neutral) = 0.2304 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,neutral,cosine_MB,1,0.252831,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(neutral) = 0.2528 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,neutral,cosine_M_frameterm,1,0.268537,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(neutral) = 0.2685 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,mixed,midpoint_t,1,0.470917,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(mixed) = 0.4709 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,mixed,remainder_ratio,1,1.216872,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(mixed) = 1.2169 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,mixed,cosine_MA,1,0.27799,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(mixed) = 0.2780 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,mixed,cosine_MB,1,0.278001,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(mixed) = 0.2780 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,mixed,cosine_M_frameterm,1,0.221988,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(mixed) = 0.2220 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,ambiguous,midpoint_t,1,0.503533,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(ambiguous) = 0.5035 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,ambiguous,remainder_ratio,1,1.170752,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(ambiguous) = 1.1708 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,ambiguous,cosine_MA,1,0.263421,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(ambiguous) = 0.2634 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,ambiguous,cosine_MB,1,0.293147,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(ambiguous) = 0.2931 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,ambiguous,cosine_M_frameterm,1,0.345433,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(ambiguous) = 0.3454 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,gray,midpoint_t,1,0.475575,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(gray) = 0.4756 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,gray,remainder_ratio,1,1.145546,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(gray) = 1.1455 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,gray,cosine_MA,1,0.269984,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(gray) = 0.2700 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,gray,cosine_MB,1,0.275701,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(gray) = 0.2757 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,candidate_middle,gray,cosine_M_frameterm,1,0.311413,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(gray) = 0.3114 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,both,midpoint_t,1,0.445078,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(both) = 0.4451 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,both,remainder_ratio,1,1.144004,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(both) = 1.1440 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,both,cosine_MA,1,0.25675,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(both) = 0.2567 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,both,cosine_MB,1,0.234625,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(both) = 0.2346 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,both,cosine_M_frameterm,1,0.237391,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(both) = 0.2374 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,neither,midpoint_t,1,0.474839,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(neither) = 0.4748 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,neither,remainder_ratio,1,1.291816,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(neither) = 1.2918 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,neither,cosine_MA,1,0.187811,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(neither) = 0.1878 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,neither,cosine_MB,1,0.194561,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(neither) = 0.1946 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,logical,neither,cosine_M_frameterm,1,0.209641,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(neither) = 0.2096 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,morally ambiguous,midpoint_t,1,0.50091,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(morally ambiguous) = 0.5009 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,morally ambiguous,remainder_ratio,1,1.017957,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(morally ambiguous) = 1.0180 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,morally ambiguous,cosine_MA,1,0.29323,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(morally ambiguous) = 0.2932 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,morally ambiguous,cosine_MB,1,0.328168,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(morally ambiguous) = 0.3282 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,morally ambiguous,cosine_M_frameterm,1,0.586604,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(morally ambiguous) = 0.5866 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,neither good nor bad,midpoint_t,1,0.492121,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(neither good nor bad) = 0.4921 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,neither good nor bad,remainder_ratio,1,0.613974,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(neither good nor bad) = 0.6140 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,neither good nor bad,cosine_MA,1,0.64194,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(neither good nor bad) = 0.6419 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,neither good nor bad,cosine_MB,1,0.663256,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(neither good nor bad) = 0.6633 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,neither good nor bad,cosine_M_frameterm,1,0.339974,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(neither good nor bad) = 0.3400 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,both good and bad,midpoint_t,1,0.467733,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(both good and bad) = 0.4677 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,both good and bad,remainder_ratio,1,0.488929,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(both good and bad) = 0.4889 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,both good and bad,cosine_MA,1,0.762809,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(both good and bad) = 0.7628 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,both good and bad,cosine_MB,1,0.748028,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(both good and bad) = 0.7480 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,phrase_middle,both good and bad,cosine_M_frameterm,1,0.38944,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(both good and bad) = 0.3894 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,table,midpoint_t,1,0.47703,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, midpoint_t(table) = 0.4770 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,table,remainder_ratio,1,1.18681,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, remainder_ratio(table) = 1.1868 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,table,cosine_MA,1,0.23422,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MA(table) = 0.2342 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,table,cosine_MB,1,0.242379,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_MB(table) = 0.2424 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
morality_good_bad,scalar_collapse,good / bad,natural_usage,control,table,cosine_M_frameterm,1,0.266725,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy good / bad; the model processed that naming; the measurement recorded, at layer 1, cosine_M_frameterm(table) = 0.2667 under carrier 'natural_usage' (corroboration only); a human interprets the record.",
